id,count
0,78.75445657952956
1,240.9836286530388
2,77.88251464824235
4,30.262141003249514
5,43.00531401245228
10,121.36613963039242
11,170.25049803743937
12,302.35173896593125
15,28.7974832617149
17,108.87822722313248
18,290.0271631601642
23,233.8595083828366
25,113.95065683669166
26,38.740543063285735
31,242.01651396136333
39,153.67209799136683
40,25.06197450580842
41,205.2342412945607
42,313.68570165368806
43,157.32411331639221
51,216.65238857880394
52,71.90159523732504
54,18.4857858523943
60,134.60775002235334
61,141.9674365682563
62,110.50220089326213
63,24.59987193835473
65,117.99020884682294
66,106.14092658644424
68,143.0149010900804
71,84.91460567464055
80,25.083935369506122
82,62.22908511563626
94,130.85847440860186
98,265.1005001688151
101,27.84178113297628
102,132.34372403609086
107,80.30722030020756
112,211.12280208865798
113,61.895997239524085
115,60.908019092573035
116,120.65417236462767
120,164.10997125832088
121,86.51313181711356
122,304.1191101154521
132,191.95113633680091
143,66.9291352125358
147,62.529565620548844
150,18.72190165936418
151,87.45860594045834
152,246.73469425977908
153,85.9999800852775
155,151.8379438971881
156,55.501181603576164
159,191.9636337264207
161,162.65140028606643
163,39.30328623714335
177,172.5042970710398
186,18.55393969854815
188,17.994244095076333
190,84.52266043618515
191,86.56751602546065
192,271.69482445065336
195,295.4467240952778
200,157.23020915987786
209,294.2135158495363
210,18.314860714249935
211,210.63824200032258
214,137.51361026679072
215,25.01578152335228
218,105.98831733617791
219,37.86804742579944
222,161.87982440085943
225,18.4857858523943
228,304.72665999095784
236,211.76890313295908
241,30.791010305133103
242,175.52761236610897
243,225.12275938512744
245,18.554004122648138
247,270.1330772907563
251,132.9291682347262
252,84.60476037999311
253,86.67368859041905
254,91.6227491114194
258,291.47149693783774
260,61.28912137574509
261,163.30062421536553
265,89.21709671939543
266,276.2365182394138
267,289.1679626021565
269,165.0897040027484
270,62.22908511563626
275,103.07357807248836
278,39.55080029523838
279,85.4771985425067
286,85.52337472189942
287,25.1367108244546
288,197.2487139431091
289,159.4341388625023
293,18.4857858523943
294,164.57046397190726
297,48.61660740290879
302,108.94022354711704
303,55.26522601699408
304,42.71512000892494
307,101.70536916908358
309,18.554004122648138
311,170.97638969416224
312,136.66121197971825
314,199.49415109636573
315,227.22506305372116
319,182.36754410062852
322,111.35349862406892
323,62.33842587140908
325,122.77681810383791
327,264.30795228726566
330,38.71458258030635
332,202.45652784411786
333,18.612013772622223
338,103.56667068692404
341,106.52416182445285
